,0
0,3.077756404876709
1,2.0348689556121826
2,2.971222400665283
3,3.014627456665039
4,2.1242403984069824
5,2.575185775756836
6,2.522075653076172
7,2.453946590423584
8,2.9137325286865234
9,2.544987440109253
10,3.789288282394409
11,3.202624797821045
12,3.259683847427368
13,3.180994749069214
14,2.933875799179077
15,2.5375587940216064
16,2.123749256134033
17,1.8116600513458252
18,1.6920052766799927
19,1.7056185007095337
20,3.123839855194092
21,3.1738555431365967
22,3.2060723304748535
23,3.225273847579956
24,3.2342047691345215
25,3.226113796234131
26,3.207368850708008
27,3.198166847229004
28,3.1909754276275635
29,3.1713507175445557
30,3.1600935459136963
31,3.1475601196289062
32,3.14670467376709
33,3.1478683948516846
34,3.1443915367126465
35,3.1177196502685547
36,3.0970468521118164
37,3.0797057151794434
38,3.075697183609009
39,3.073253870010376
40,3.057286262512207
41,3.034623384475708
42,3.024547815322876
43,2.998673439025879
44,2.9434139728546143
45,2.8814048767089844
46,2.8093433380126953
47,2.722102642059326
48,2.612931728363037
49,2.488974094390869
50,2.3859305381774902
51,2.308364152908325
52,2.2098467350006104
53,2.076043128967285
54,1.9251749515533447
55,1.8055065870285034
56,1.7691707611083984
57,1.8199431896209717
58,1.8806813955307007
59,1.921095371246338
60,1.9347249269485474
61,1.9596357345581055
62,2.041227340698242
63,2.154642343521118
64,2.28643798828125
65,2.3899457454681396
66,2.46203351020813
67,2.4951066970825195
68,2.4993717670440674
69,2.4918811321258545
70,2.4735360145568848
71,2.457324504852295
72,2.4696545600891113
73,2.4674832820892334
74,2.4527158737182617
75,2.4463956356048584
76,2.6106228828430176
77,2.606785774230957
78,2.3585052490234375
79,2.0745508670806885
80,1.870826005935669
81,1.8487049341201782
82,2.2076196670532227
83,2.69577956199646
84,3.0283432006835938
85,3.213611125946045
86,3.193483591079712
87,3.02313232421875
88,2.8346340656280518
89,2.6928834915161133
90,2.5878725051879883
91,2.5341968536376953
92,2.499006986618042
93,2.4718003273010254
94,3.2345664501190186
95,3.2224442958831787
96,3.0923361778259277
97,2.7640223503112793
98,2.338850498199463
99,1.963941216468811
100,1.7564808130264282
101,1.7288984060287476
102,3.2455010414123535
103,3.1821420192718506
104,3.005444288253784
105,2.6282753944396973
106,2.1942989826202393
107,1.8853164911270142
108,1.7887742519378662
109,3.227435350418091
110,3.145263671875
111,2.910588026046753
112,2.5105037689208984
113,2.098223924636841
114,1.8812507390975952
115,1.820617914199829
116,3.217238664627075
117,3.0990943908691406
118,2.820455551147461
119,2.414026975631714
120,2.067412853240967
121,1.9330475330352783
122,1.7663520574569702
123,3.2012054920196533
124,3.044044017791748
125,2.7199854850769043
126,2.3385162353515625
127,2.083235740661621
128,1.9482768774032593
129,3.161499500274658
130,2.974348783493042
131,2.625792980194092
132,2.294135570526123
133,2.116387367248535
134,3.125509023666382
135,2.8960509300231934
136,2.5455172061920166
137,2.2794058322906494
138,2.1347391605377197
139,3.087618350982666
140,2.8282103538513184
141,2.492145538330078
142,2.285572052001953
143,2.1340243816375732
144,3.057748556137085
145,2.774596929550171
146,2.453691005706787
147,2.299525737762451
148,3.044952154159546
149,2.74192214012146
150,2.4319567680358887
151,2.3056745529174805
152,3.0453126430511475
153,2.7448885440826416
154,2.446798801422119
155,2.322467088699341
156,3.057459831237793
157,2.772730588912964
158,2.484555959701538
159,2.3476128578186035
160,2.1685588359832764
161,3.077772378921509
162,2.828396797180176
163,2.5361814498901367
164,2.368684768676758
165,3.1119377613067627
166,2.902771472930908
167,2.6139655113220215
168,2.4210808277130127
169,3.138767957687378
170,2.983781576156616
171,2.706942319869995
172,2.4836812019348145
173,2.318272829055786
174,3.1440351009368896
175,3.0381357669830322
176,2.7956275939941406
177,2.556528329849243
178,2.3776211738586426
179,3.132108449935913
180,3.0751614570617676
181,2.872969627380371
182,2.627528190612793
183,2.4465737342834473
184,3.124488353729248
185,3.0868821144104004
186,2.9280667304992676
187,2.708095073699951
188,2.5137856006622314
189,3.1199653148651123
190,3.098362922668457
191,2.9742984771728516
192,2.7770628929138184
193,2.57523775100708
194,2.416353225708008
195,3.1199841499328613
196,3.1187069416046143
197,3.013343334197998
198,2.8279707431793213
199,2.6263813972473145
200,2.4690935611724854
201,2.3307878971099854
202,3.0981156826019287
203,3.1143219470977783
204,3.0302553176879883
205,2.875818967819214
206,2.680461883544922
207,2.513709783554077
208,2.391502857208252
209,3.0673558712005615
210,3.0844078063964844
211,3.0345938205718994
212,2.899651288986206
213,2.7236239910125732
214,2.5410470962524414
215,2.431945562362671
216,2.3491644859313965
217,3.0438358783721924
218,3.0538015365600586
219,3.0295326709747314
