,0
0,-0.08918177336454391
1,-0.052416812628507614
2,0.5128414630889893
3,0.6263312101364136
4,-0.06515400856733322
5,0.38486963510513306
6,0.042772483080625534
7,-0.46295401453971863
8,0.1648583859205246
9,-1.3920177221298218
10,0.024209531024098396
11,-0.00527690164744854
12,0.07438833266496658
13,0.1330581158399582
14,0.16664473712444305
15,0.15457747876644135
16,0.10818726569414139
17,0.05065525695681572
18,-0.008513794280588627
19,-0.09458927065134048
20,-0.03130457550287247
21,0.023756414651870728
22,0.06771878898143768
23,0.10266535729169846
24,0.12557482719421387
25,0.1370394080877304
26,0.14395281672477722
27,0.14699240028858185
28,0.14914797246456146
29,0.15111161768436432
30,0.15978842973709106
31,0.1822003424167633
32,0.22225990891456604
33,0.27916571497917175
34,0.34116131067276
35,0.3883601129055023
36,0.4137837886810303
37,0.41561612486839294
38,0.3801971673965454
39,0.31217825412750244
40,0.2223888337612152
41,0.12210308760404587
42,0.014321092516183853
43,-0.10281869024038315
44,-0.2219468355178833
45,-0.34329909086227417
46,-0.47065216302871704
47,-0.6105653047561646
48,-0.7552163004875183
49,-0.8859211802482605
50,-0.9923637509346008
51,-1.0683742761611938
52,-1.0940147638320923
53,-1.0634856224060059
54,-0.9797391295433044
55,-0.8596587777137756
56,-0.7288405299186707
57,-0.6009963750839233
58,-0.4774819314479828
59,-0.3604069948196411
60,-0.24011299014091492
61,-0.09818850457668304
62,0.05947494134306908
63,0.1942804753780365
64,0.2554684281349182
65,0.2349940687417984
66,0.19477757811546326
67,0.15456680953502655
68,0.10422755777835846
69,0.03886962682008743
70,-0.042235128581523895
71,-0.13066448271274567
72,-0.21064801514148712
73,-0.28331393003463745
74,-0.3467412292957306
75,-0.4062776267528534
76,-0.6325517892837524
77,-0.44487547874450684
78,-0.2649885416030884
79,-0.0955536812543869
80,0.09756753593683243
81,0.30344411730766296
82,0.39650702476501465
83,0.30664587020874023
84,0.11865998804569244
85,-0.05011464282870293
86,-0.17614106833934784
87,-0.27036213874816895
88,-0.34503310918807983
89,-0.40514039993286133
90,-0.4540978968143463
91,-0.4912666976451874
92,-0.5027965903282166
93,-0.4919094443321228
94,0.05618640035390854
95,0.11384005099534988
96,0.1454785168170929
97,0.14752744138240814
98,0.1155804917216301
99,0.06391295045614243
100,0.007353943306952715
101,-0.0758206695318222
102,0.09521527588367462
103,0.12814733386039734
104,0.1381533443927765
105,0.12298863381147385
106,0.08176592737436295
107,0.028120217844843864
108,-0.047413624823093414
109,0.11729510128498077
110,0.1319890022277832
111,0.12697134912014008
112,0.09900537878274918
113,0.05074441805481911
114,-0.014564316719770432
115,-0.10996095091104507
116,0.1359001249074936
117,0.1356963962316513
118,0.11757946759462357
119,0.07839971780776978
120,0.020446108654141426
121,-0.06582567095756531
122,-0.1304636150598526
123,0.1492198407649994
124,0.1406380981206894
125,0.11277204751968384
126,0.06373254209756851
127,-0.010547278448939323
128,-0.10075069218873978
129,0.1609209179878235
130,0.1531066596508026
131,0.11594422161579132
132,0.052619125694036484
133,-0.037243738770484924
134,0.17599289119243622
