,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
40195,46,2.3247830867767334,0.03251756355166435,1.3460233211517334,1.3451651334762573,0.21675986051559448,2.3154866695404053
40196,46,2.3140170574188232,0.03447292000055313,1.3349106311798096,1.3357878923416138,0.2518230676651001,2.3036088943481445
40197,46,2.3093724250793457,0.04617965593934059,1.323962688446045,1.3247462511062622,0.2950651943683624,2.310448408126831
40198,46,2.307941436767578,0.05933348089456558,1.312950611114502,1.3138484954833984,0.3405201733112335,2.3209726810455322
40199,46,2.306250810623169,0.06076677143573761,1.3025275468826294,1.304319143295288,0.3719736635684967,2.3227627277374268
40200,46,2.3060903549194336,0.059415142983198166,1.295931100845337,1.2976423501968384,0.3916989862918854,2.3213226795196533
40201,46,2.312692880630493,0.06354326754808426,1.2929574251174927,1.2938309907913208,0.4135751724243164,2.328585386276245
40202,46,2.3253767490386963,0.06622374057769775,1.289361596107483,1.2903082370758057,0.4277453124523163,2.344780921936035
40203,46,2.3278915882110596,0.06815314292907715,1.2868423461914062,1.2868921756744385,0.4367996156215668,2.351588487625122
40204,46,2.3348960876464844,0.07582593709230423,1.2828596830368042,1.2828935384750366,0.44996020197868347,2.370267391204834
40205,45,2.338815450668335,0.07994820177555084,1.2761682271957397,1.2778737545013428,0.45368075370788574,2.3731071949005127
40206,45,2.335526466369629,0.0770191177725792,1.2719603776931763,1.2740447521209717,0.44059982895851135,2.3693556785583496
40207,45,2.3359932899475098,0.07539192587137222,1.2683837413787842,1.2706968784332275,0.42739230394363403,2.3665924072265625
40208,45,2.321136951446533,0.06985592842102051,1.2676905393600464,1.268760323524475,0.4006038308143616,2.347667932510376
40209,45,2.309784412384033,0.05808619409799576,1.2665627002716064,1.2672454118728638,0.36703261733055115,2.32275128364563
40210,45,2.302058696746826,0.04188554361462593,1.2654145956039429,1.2668107748031616,0.33186882734298706,2.3003766536712646
40211,45,2.301964282989502,0.026886528357863426,1.2670964002609253,1.2670758962631226,0.3039597272872925,2.288931369781494
40212,45,2.3089587688446045,0.01428168173879385,1.2668815851211548,1.2663215398788452,0.2805767059326172,2.279717206954956
40213,45,2.306011915206909,0.009353459812700748,1.2650275230407715,1.264785647392273,0.27005448937416077,2.2740418910980225
40214,42,2.2948577404022217,0.008189973421394825,1.262802243232727,1.2622476816177368,0.27252522110939026,2.2613790035247803
40215,42,2.275879383087158,0.016831912100315094,1.259476661682129,1.259859561920166,0.2946659028530121,2.251415252685547
40216,42,2.2718241214752197,0.03253277763724327,1.2565230131149292,1.2575017213821411,0.3304610550403595,2.2606194019317627
40217,42,2.2781145572662354,0.04453400522470474,1.2567075490951538,1.256518006324768,0.36849480867385864,2.277045249938965
40218,42,2.2923202514648438,0.05563901737332344,1.2559846639633179,1.2560147047042847,0.402810275554657,2.300640821456909
40219,42,2.3028078079223633,0.07002370059490204,1.2552740573883057,1.2553648948669434,0.44266435503959656,2.3312177658081055
40220,42,2.3040761947631836,0.082659512758255,1.256210207939148,1.2557079792022705,0.47573861479759216,2.343243360519409
40221,39,2.2982592582702637,0.09147337079048157,1.2566245794296265,1.254964828491211,0.5045453310012817,2.3452465534210205
40222,39,2.2882134914398193,0.10003438591957092,1.2565422058105469,1.2553807497024536,0.5292171835899353,2.346208095550537
40223,39,2.2740566730499268,0.11334988474845886,1.2569770812988281,1.2560135126113892,0.5488650798797607,2.343442678451538
40224,13,2.180166006088257,0.03416118025779724,1.4741122722625732,1.4772233963012695,0.18887577950954437,2.174325704574585
