,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
27080,84,2.5726897716522217,0.04558944329619408,1.2069369554519653,1.2064229249954224,0.01058534998446703,2.5731232166290283
27081,84,2.5839104652404785,0.04272320494055748,1.2021379470825195,1.2025591135025024,-0.003358925925567746,2.5814075469970703
27082,84,2.5824811458587646,0.03750698268413544,1.1974416971206665,1.198852300643921,-0.026248065754771233,2.5761828422546387
27083,84,2.579280376434326,0.031065573915839195,1.1959419250488281,1.1980594396591187,-0.05669233947992325,2.569545269012451
27084,84,2.584923028945923,0.027779029682278633,1.1999342441558838,1.199899673461914,-0.09050768613815308,2.572139263153076
27085,84,2.5854508876800537,0.018621988594532013,1.2011823654174805,1.2018029689788818,-0.12753355503082275,2.5638086795806885
27086,84,2.583878993988037,0.009298298507928848,1.2044081687927246,1.2044039964675903,-0.16073885560035706,2.5521206855773926
27087,84,2.586641788482666,0.002502771792933345,1.20695960521698,1.2074586153030396,-0.1842135787010193,2.5493032932281494
27088,84,2.578178882598877,0.0047182003036141396,1.2090258598327637,1.2091928720474243,-0.19752879440784454,2.5423531532287598
27089,84,2.5819406509399414,0.010150116868317127,1.2089890241622925,1.2099671363830566,-0.20156945288181305,2.5575945377349854
27090,84,2.6018402576446533,0.018334053456783295,1.2101284265518188,1.210263967514038,-0.20284341275691986,2.5819597244262695
27091,84,2.614086151123047,0.02547108568251133,1.212196946144104,1.210737705230713,-0.2050202488899231,2.5961430072784424
27092,86,2.6196329593658447,0.03060527890920639,1.2125390768051147,1.2110002040863037,-0.21114091575145721,2.607342004776001
27093,86,2.618835687637329,0.03328436240553856,1.2133866548538208,1.2115240097045898,-0.21719375252723694,2.6081268787384033
27094,86,2.6223227977752686,0.03340823948383331,1.2150559425354004,1.212850570678711,-0.2253214567899704,2.611884355545044
27095,86,2.6300482749938965,0.031923048198223114,1.217244029045105,1.214790940284729,-0.24384716153144836,2.620690107345581
27096,86,2.648082971572876,0.029897306114435196,1.2182564735412598,1.215924620628357,-0.2680096924304962,2.6362287998199463
27097,86,2.6471638679504395,0.025831999257206917,1.219473123550415,1.2169498205184937,-0.2943072021007538,2.631310224533081
27098,86,2.646674633026123,0.01536037027835846,1.2197819948196411,1.2179675102233887,-0.33098137378692627,2.6198737621307373
27099,86,2.6595141887664795,0.0027205839287489653,1.2200802564620972,1.2178752422332764,-0.37123528122901917,2.6212823390960693
27100,68,2.683471202850342,-0.009641940705478191,1.2210941314697266,1.2198331356048584,-0.4135727286338806,2.632143259048462
27101,68,2.6948375701904297,-0.019595516845583916,1.2234928607940674,1.222550630569458,-0.4516351819038391,2.6331706047058105
27102,68,2.696446418762207,-0.030425602570176125,1.2291252613067627,1.22685968875885,-0.481933057308197,2.626476287841797
27103,68,2.6934313774108887,-0.036386340856552124,1.2337281703948975,1.231806993484497,-0.510334849357605,2.616062879562378
27104,68,2.6870195865631104,-0.046395063400268555,1.2372838258743286,1.2369670867919922,-0.528663694858551,2.605297565460205
27105,68,2.682687997817993,-0.05092647299170494,1.242591142654419,1.2423516511917114,-0.530340313911438,2.595654010772705
27106,68,2.6726224422454834,-0.053150106221437454,1.249009609222412,1.2469818592071533,-0.5197118520736694,2.589118480682373
27107,68,2.6748404502868652,-0.05109497904777527,1.2535508871078491,1.2503466606140137,-0.49481135606765747,2.5898666381835938
27108,68,2.692089080810547,-0.04057729244232178,1.2518898248672485,1.2504571676254272,-0.4553818106651306,2.6163527965545654
27109,68,2.712027072906494,-0.029828010126948357,1.2487308979034424,1.2483508586883545,-0.39542052149772644,2.6469147205352783
27110,68,2.7216033935546875,-0.01378119457513094,1.245080828666687,1.2455744743347168,-0.3265219032764435,2.6719672679901123
27111,68,2.73214054107666,0.0034255501814186573,1.2439603805541992,1.2428289651870728,-0.25604483485221863,2.693372964859009
27112,68,2.749967336654663,0.020900484174489975,1.2410787343978882,1.2399427890777588,-0.18118909001350403,2.7257988452911377
27113,68,2.765042781829834,0.03767382726073265,1.2361801862716675,1.2359580993652344,-0.10758493840694427,2.760200023651123
27114,68,2.7764217853546143,0.05182647705078125,1.2319890260696411,1.231419563293457,-0.045019153505563736,2.785980701446533
27115,98,2.79339599609375,0.0640377327799797,1.228455662727356,1.227676272392273,0.013133038766682148,2.8165957927703857
27116,98,2.802211046218872,0.07324184477329254,1.2222793102264404,1.2220537662506104,0.06366564333438873,2.8303937911987305
27117,98,2.8221657276153564,0.07801912724971771,1.2171094417572021,1.216883897781372,0.10472732782363892,2.858682632446289
27118,98,2.838404655456543,0.07979192584753036,1.2127387523651123,1.2120888233184814,0.14217998087406158,2.873384714126587
27119,98,2.855273962020874,0.08083143085241318,1.2066184282302856,1.2072093486785889,0.17119450867176056,2.889284610748291
27120,98,2.8652968406677246,0.08120016008615494,1.2031395435333252,1.2031426429748535,0.19422993063926697,2.8999176025390625
