,0
0,3.0200653076171875
1,2.1059489250183105
2,2.8718578815460205
3,2.9366374015808105
4,2.15926194190979
5,2.5498344898223877
6,2.520642042160034
7,2.521394968032837
8,2.933183431625366
9,2.6832566261291504
10,3.8566701412200928
11,3.1283321380615234
12,3.177039384841919
13,3.0855300426483154
14,2.8267555236816406
15,2.4364683628082275
16,2.0730674266815186
17,1.848757266998291
18,1.8374282121658325
19,1.9617283344268799
20,3.0440316200256348
21,3.0716278553009033
22,3.0968687534332275
23,3.118934154510498
24,3.1316452026367188
25,3.131195545196533
26,3.1235814094543457
27,3.1269125938415527
28,3.1348447799682617
29,3.13930344581604
30,3.156338930130005
31,3.163506269454956
32,3.17492938041687
33,3.1704702377319336
34,3.1459834575653076
35,3.096099376678467
36,3.0526459217071533
37,3.018195867538452
38,3.0109384059906006
39,3.015958070755005
40,3.010906457901001
41,2.999155282974243
42,3.0087897777557373
43,3.0037667751312256
44,2.965230941772461
45,2.9148752689361572
46,2.8647732734680176
47,2.7988688945770264
48,2.7216150760650635
49,2.6240320205688477
50,2.542320728302002
51,2.475125312805176
52,2.386859893798828
53,2.2563798427581787
54,2.092374801635742
55,1.952661395072937
56,1.8934580087661743
57,1.9187418222427368
58,1.9572001695632935
59,1.970831036567688
60,1.9444888830184937
61,1.9110549688339233
62,1.9223873615264893
63,1.9847897291183472
64,2.11696720123291
65,2.2639124393463135
66,2.3981142044067383
67,2.466468334197998
68,2.4994664192199707
69,2.512071371078491
70,2.5164852142333984
71,2.513490915298462
72,2.5353219509124756
73,2.5453133583068848
74,2.524378538131714
75,2.5166406631469727
76,2.7141785621643066
77,2.6686058044433594
78,2.377105474472046
79,2.0475409030914307
80,1.7897379398345947
81,1.7228583097457886
82,2.0798375606536865
83,2.614353656768799
84,3.0046186447143555
85,3.2340240478515625
86,3.2323501110076904
87,3.07277512550354
88,2.890580654144287
89,2.7631118297576904
90,2.667734146118164
91,2.6252694129943848
92,2.5890016555786133
93,2.555845260620117
94,3.141310691833496
95,3.1232030391693115
96,2.9890456199645996
97,2.668367624282837
98,2.2754955291748047
99,1.9745680093765259
100,1.8768140077590942
101,1.9627084732055664
102,3.1388492584228516
103,3.0860915184020996
104,2.9156429767608643
105,2.552767276763916
106,2.177135705947876
107,1.964406132698059
108,1.9859488010406494
109,3.128811836242676
110,3.0560107231140137
111,2.8348798751831055
112,2.4693796634674072
113,2.1327850818634033
114,2.0269758701324463
115,2.0848617553710938
116,3.117500066757202
117,3.017821788787842
118,2.761458158493042
119,2.411013603210449
120,2.158588409423828
121,2.1410436630249023
122,2.054410934448242
123,3.108504295349121
124,2.9665024280548096
125,2.682141065597534
126,2.372422218322754
127,2.228276252746582
128,2.2040820121765137
129,3.070201873779297
130,2.9020097255706787
131,2.6038529872894287
132,2.3624038696289062
133,2.306507110595703
134,3.0338075160980225
135,2.820746660232544
136,2.5366721153259277
137,2.3746020793914795
138,2.347046136856079
139,2.995373487472534
140,2.747520923614502
141,2.4881021976470947
142,2.403022289276123
143,2.355294942855835
144,2.963461399078369
145,2.6925854682922363
146,2.452524185180664
147,2.4244487285614014
148,2.9606032371520996
149,2.6578540802001953
150,2.426896095275879
151,2.4282021522521973
152,2.9785208702087402
153,2.658553123474121
154,2.4372057914733887
155,2.439805269241333
156,3.0095834732055664
157,2.694570302963257
158,2.467407703399658
159,2.450056552886963
160,2.3577280044555664
161,3.0547077655792236
162,2.763850212097168
163,2.511030673980713
164,2.455015182495117
165,3.100339412689209
166,2.854221820831299
167,2.587559700012207
168,2.4882867336273193
169,3.1306416988372803
170,2.940396308898926
171,2.678030252456665
172,2.5290722846984863
173,2.456024408340454
174,3.1216204166412354
175,2.999462366104126
176,2.7630615234375
177,2.5811262130737305
178,2.4880897998809814
179,3.100135087966919
180,3.0339975357055664
181,2.829421043395996
182,2.6296465396881104
183,2.525805950164795
184,3.072418451309204
185,3.033860206604004
186,2.8794007301330566
187,2.682095766067505
188,2.55786395072937
189,3.0586583614349365
190,3.038365602493286
191,2.916576862335205
192,2.7327699661254883
193,2.580770254135132
194,2.4950010776519775
195,3.058887004852295
196,3.0563087463378906
197,2.9507906436920166
198,2.7634246349334717
199,2.5996439456939697
200,2.5045740604400635
201,2.4335973262786865
202,3.0495529174804688
203,3.0586514472961426
204,2.9635987281799316
205,2.8038790225982666
206,2.6237070560455322
207,2.5038387775421143
208,2.4540064334869385
209,3.0319478511810303
210,3.039552688598633
211,2.9762511253356934
212,2.825446128845215
213,2.649988889694214
214,2.490668535232544
215,2.446221351623535
216,2.4363114833831787
217,3.0257773399353027
218,3.0304930210113525
219,2.9910662174224854
220,2.8560686111450195
221,2.6658294200897217
222,2.497936487197876
223,2.420006036758423
224,2.4432384967803955
225,3.0276260375976562
226,3.029201030731201
227,2.98629093170166
228,2.8734593391418457
229,2.702296257019043
230,2.5155770778656006
231,2.4057843685150146
232,2.415759563446045
233,2.464383125305176
234,2.446241617202759
235,2.9922235012054443
236,3.0060830116271973
237,2.9790000915527344
238,2.8916289806365967
239,2.7305169105529785
240,2.544590711593628
241,2.4046175479888916
242,2.3698506355285645
243,2.42246413230896
244,2.946690797805786
245,2.9733645915985107
246,2.966221332550049
247,2.896606683731079
248,2.744544506072998
249,2.5479087829589844
250,2.383016586303711
251,2.318615674972534
252,2.3495850563049316
253,2.4218549728393555
254,2.4607625007629395
255,2.8981809616088867
256,2.9251606464385986
257,2.937936782836914
258,2.8992459774017334
259,2.7495124340057373
260,2.539823293685913
261,2.344642400741577
262,2.236616373062134
263,2.244913339614868
264,2.311184883117676
265,2.396225929260254
266,2.8427467346191406
267,2.8784189224243164
268,2.912806272506714
269,2.88584566116333
270,2.746152400970459
271,2.5235657691955566
272,2.2960715293884277
273,2.160808801651001
274,2.1191658973693848
275,2.1799371242523193
276,2.2903695106506348
277,2.787285327911377
278,2.8346879482269287
279,2.875373363494873
280,2.8483774662017822
281,2.717895984649658
282,2.495802164077759
283,2.2511472702026367
284,2.068551778793335
285,1.9922324419021606
286,2.0279364585876465
287,2.1588940620422363
288,2.323857545852661
289,2.718994379043579
290,2.7849385738372803
291,2.823176145553589
292,2.803624153137207
293,2.6772022247314453
294,2.4703316688537598
295,2.2154924869537354
296,1.9937740564346313
297,1.8754832744598389
298,1.879088282585144
299,2.022552728652954
300,2.243597984313965
301,2.4380860328674316
302,2.655205249786377
303,2.720322608947754
304,2.74885630607605
305,2.7288618087768555
306,2.61356782913208
307,2.4168179035186768
308,2.170222520828247
309,1.9364455938339233
310,1.778452754020691
