,0
29696,1.3347675800323486
29697,1.3013323545455933
29698,1.4262127876281738
29699,1.1987358331680298
29700,1.5230118036270142
29701,1.2566930055618286
29702,1.232276439666748
29703,1.397430181503296
29704,1.232396125793457
29705,1.4509990215301514
29706,1.1790469884872437
29707,1.3420294523239136
29708,1.3635362386703491
29709,1.4074634313583374
29710,1.479078769683838
29711,1.598183512687683
29712,1.7432565689086914
29713,1.8532065153121948
29714,1.8908473253250122
29715,1.8883341550827026
29716,1.3442984819412231
29717,1.357156753540039
29718,1.370360016822815
29719,1.3852711915969849
29720,1.4005860090255737
29721,1.4124659299850464
29722,1.4205878973007202
29723,1.4267709255218506
29724,1.4309360980987549
29725,1.4340158700942993
29726,1.4383035898208618
29727,1.4400097131729126
29728,1.4377738237380981
29729,1.4302371740341187
29730,1.4218772649765015
29731,1.4136310815811157
29732,1.4085941314697266
29733,1.4052698612213135
29734,1.4025007486343384
29735,1.400600552558899
29736,1.3986989259719849
29737,1.3931820392608643
29738,1.38107168674469
29739,1.358591079711914
29740,1.3271082639694214
29741,1.294272541999817
29742,1.2694101333618164
29743,1.2589927911758423
29744,1.2744386196136475
29745,1.3082740306854248
29746,1.3540951013565063
29747,1.40073561668396
29748,1.436238408088684
29749,1.4599395990371704
29750,1.4866065979003906
29751,1.5095962285995483
29752,1.536052942276001
29753,1.562584638595581
29754,1.5804775953292847
29755,1.589653491973877
29756,1.5971826314926147
29757,1.599377155303955
29758,1.6047513484954834
29759,1.6264115571975708
29760,1.6376076936721802
29761,1.6266562938690186
29762,1.5966919660568237
29763,1.5698647499084473
29764,1.5425260066986084
29765,1.519115686416626
29766,1.5010207891464233
29767,1.4864472150802612
29768,1.465665578842163
29769,1.4461228847503662
29770,1.427828311920166
29771,1.4105224609375
29772,1.2527341842651367
29773,1.33280611038208
29774,1.4642094373703003
29775,1.6328908205032349
29776,1.7958451509475708
29777,1.9203037023544312
29778,1.8038125038146973
29779,1.5389585494995117
29780,1.4168734550476074
29781,1.3816715478897095
29782,1.3654850721359253
29783,1.3558554649353027
29784,1.3555395603179932
29785,1.3575222492218018
29786,1.3615325689315796
29787,1.3682447671890259
29788,1.3774211406707764
29789,1.3879225254058838
29790,1.3945894241333008
29791,1.3609123229980469
29792,1.3939834833145142
29793,1.4506810903549194
29794,1.547743797302246
29795,1.6870598793029785
29796,1.8184531927108765
29797,1.8843261003494263
29798,1.893001914024353
29799,1.8504382371902466
29800,1.3812528848648071
29801,1.4246182441711426
29802,1.4969979524612427
29803,1.61441171169281
29804,1.757266640663147
29805,1.8568342924118042
29806,1.8924213647842407
29807,1.875856876373291
29808,1.4008980989456177
29809,1.4567818641662598
29810,1.546013593673706
29811,1.67682683467865
29812,1.8043049573898315
29813,1.8756146430969238
29814,1.8913495540618896
29815,1.8161194324493408
29816,1.4238946437835693
29817,1.4885873794555664
29818,1.5930019617080688
29819,1.7265243530273438
29820,1.8348736763000488
29821,1.8882288932800293
29822,1.859764814376831
29823,1.4441806077957153
29824,1.51847505569458
29825,1.6349503993988037
29826,1.763534426689148
29827,1.8572183847427368
29828,1.8866517543792725
29829,1.4625883102416992
29830,1.5497797727584839
29831,1.6726983785629272
29832,1.7932755947113037
29833,1.870924949645996
29834,1.8615883588790894
29835,1.4766480922698975
29836,1.5743564367294312
29837,1.706026315689087
29838,1.8213002681732178
29839,1.877742052078247
29840,1.4861747026443481
29841,1.5942909717559814
29842,1.7311354875564575
29843,1.8411705493927002
29844,1.874898910522461
29845,1.4907565116882324
29846,1.6083621978759766
29847,1.750563383102417
29848,1.8538345098495483
29849,1.8729366064071655
29850,1.4929829835891724
29851,1.6125109195709229
29852,1.7619669437408447
29853,1.865022897720337
29854,1.4940154552459717
29855,1.6101360321044922
29856,1.7601056098937988
29857,1.8646798133850098
29858,1.4903148412704468
29859,1.5964633226394653
29860,1.7443898916244507
29861,1.8555151224136353
29862,1.4842047691345215
29863,1.573720932006836
29864,1.715329647064209
29865,1.834816575050354
29866,1.878157138824463
29867,1.4757733345031738
29868,1.5506305694580078
29869,1.6770801544189453
29870,1.8048439025878906
29871,1.4661035537719727
29872,1.5321167707443237
29873,1.6387211084365845
29874,1.7658307552337646
29875,1.853981614112854
29876,1.4561046361923218
29877,1.5157631635665894
29878,1.602509617805481
29879,1.7225537300109863
29880,1.8254315853118896
29881,1.4468995332717896
29882,1.498354434967041
29883,1.570992350578308
29884,1.6777687072753906
29885,1.7890329360961914
29886,1.4353059530258179
29887,1.4812517166137695
29888,1.5413084030151367
29889,1.6314843893051147
29890,1.7436401844024658
29891,1.8388888835906982
29892,1.424569845199585
29893,1.4634406566619873
29894,1.5181052684783936
29895,1.5922006368637085
29896,1.696653127670288
29897,1.80098557472229
29898,1.8668205738067627
29899,1.4166384935379028
29900,1.4481630325317383
29901,1.495296597480774
29902,1.5596506595611572
29903,1.6485717296600342
29904,1.7520495653152466
29905,1.8376922607421875
29906,1.8772238492965698
29907,1.410321831703186
29908,1.43296217918396
29909,1.4713380336761475
29910,1.5291752815246582
29911,1.6039258241653442
29912,1.6996992826461792
29913,1.7924813032150269
29914,1.8546931743621826
29915,1.40102219581604
29916,1.4188239574432373
29917,1.4503346681594849
29918,1.4966601133346558
29919,1.5643469095230103
29920,1.6504024267196655
29921,1.7435390949249268
29922,1.8172327280044556
29923,1.3865269422531128
29924,1.4021859169006348
29925,1.4275922775268555
29926,1.4681017398834229
29927,1.5265462398529053
29928,1.6008358001708984
29929,1.6906354427337646
29930,1.7728112936019897
29931,1.8196933269500732
29932,1.8039826154708862
29933,1.363312005996704
29934,1.3783775568008423
29935,1.4022852182388306
29936,1.4384734630584717
29937,1.4893828630447388
